trial_id,scenario_id,paired,experiment,master_seed,facility,profile,portfolio,entry_point,entry_node,n_nodes,n_edges,segmentation,patch_coverage,realized_patch_fraction,detection_delay,isolation_success,backup_strategy,identity_controls,rapid_isolation,horizon_steps,step_minutes,total_compromised,ever_compromised_fraction,pct_compromised,peak_compromised,zones_reached,lateral_movements,containment_step,backup_compromised,identity_compromised,ehr_downtime_steps,laboratory_downtime_steps,pharmacy_downtime_steps,imaging_downtime_steps,scheduling_downtime_steps,identity_downtime_steps,backup_recovery_downtime_steps,services_disrupted_count,total_service_downtime_steps,weighted_service_hours_lost,time_averaged_weighted_clinical_unavailability,pct_clinical_capacity_lost,catastrophic,defensive_isolation_node_steps,recovery_step,recovered_within_horizon,ehr_available_final,laboratory_available_final,pharmacy_available_final,imaging_available_final,scheduling_available_final,identity_available_final,backup_recovery_available_final,final_service_availability_fraction,disrupted_service_recovery_fraction,pct_services_restored,unrecoverable_nodes,backups_available,steps_simulated
910000274,91000137,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,175,200,1531,flat,0.5,0.4,36,0.3306,connected,0,0,864,5,1,0.005,0.005,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,1,1,1,1,1,1,1,1,1,1,1,0,1,191
910000275,91000137,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,175,200,1004,basic,0.5,0.4,18,0.6316,isolated,0,1,864,5,1,0.005,0.005,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,1,1,1,1,1,1,1,1,1,1,1,0,1,191
910000276,91000138,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,171,230,1773,flat,0.5,0.4304,36,0.3306,connected,0,0,864,5,201,0.8739130435,0.8739130435,201,10,203,261,1,1,373,420,349,422,536,325,397,7,2822,171.9666667,0.4488357843,0.4488357843,1,1392,596,1,1,1,1,1,1,1,1,1,1,1,62,0,853
910000277,91000138,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,171,230,1156,basic,0.5,0.4304,18,0.6316,isolated,0,1,864,5,127,0.552173913,0.552173913,127,9,126,274,0,1,211,218,166,163,194,163,0,6,1115,72.76666667,0.2208946078,0.2208946078,1,2448,596,1,1,1,1,1,1,1,1,1,1,1,0,1,853
910000278,91000139,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,219,220,1757,flat,0.5,0.4227,36,0.3306,connected,0,0,864,5,194,0.8818181818,0.8818181818,194,10,199,366,1,1,459,499,484,575,670,431,516,7,3634,221.8166667,0.5774441721,0.5774441721,1,940,638,1,1,1,1,1,1,1,1,1,1,1,64,0,864
910000279,91000139,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,219,220,1154,basic,0.5,0.4227,18,0.6316,isolated,0,1,864,5,89,0.4045454545,0.4045454545,89,9,88,360,0,1,302,298,298,341,355,298,0,6,1892,121.4583333,0.3565155229,0.3565155229,1,768,389,1,1,1,1,1,1,1,1,1,1,1,0,1,436
910000280,91000140,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,97,279,2178,flat,0.5,0.4301,36,0.3306,connected,0,0,864,5,251,0.8996415771,0.8996415771,251,10,258,347,1,1,426,456,428,532,632,402,480,7,3356,204.25,0.5270969499,0.5270969499,1,1041,775,1,1,1,1,1,1,1,1,1,1,1,76,0,864
910000281,91000140,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,97,279,1431,basic,0.5,0.4301,18,0.6316,isolated,0,1,864,5,146,0.523297491,0.523297491,146,9,145,190,0,1,201,181,149,182,175,146,0,6,1034,67.39166667,0.2067333878,0.2067333878,1,3081,775,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000282,91000141,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,213,218,1698,flat,0.5,0.4358,36,0.3306,connected,0,0,864,5,199,0.9128440367,0.9128440367,199,10,205,537,1,1,607,654,650,725,835,607,676,7,4754,292.3833333,0.7566380719,0.7566380719,1,654,-1,0,1,1,1,0,1,1,1,0.8571428571,0.8571428571,0.8571428571,58,0,864
910000283,91000141,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,213,218,1123,basic,0.5,0.4358,18,0.6316,isolated,0,1,864,5,99,0.4541284404,0.4541284404,99,9,99,254,0,1,225,198,217,238,208,181,0,6,1267,82.61666667,0.253710512,0.253710512,1,648,282,1,1,1,1,1,1,1,1,1,1,1,0,1,336
910000284,91000142,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,254,279,2241,flat,0.5,0.4516,36,0.3306,connected,0,0,864,5,257,0.9211469534,0.9211469534,257,10,265,350,1,1,434,490,458,542,671,434,511,7,3540,215.2666667,0.5506535948,0.5506535948,1,1186,837,1,1,1,1,1,1,1,1,1,1,1,78,0,864
910000285,91000142,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,254,279,1466,basic,0.5,0.4516,18,0.6316,isolated,0,1,864,5,2,0.007168458781,0.007168458781,2,1,1,17,0,1,24,72,24,48,24,24,48,7,264,16.4,0.04656862745,0.04656862745,0,3826,837,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000286,91000143,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,226,292,2316,flat,0.5,0.4829,36,0.3306,connected,0,0,864,5,248,0.8493150685,0.8493150685,248,10,251,358,1,1,436,490,485,537,652,436,487,7,3523,215.4833333,0.5584150327,0.5584150327,1,1560,857,1,1,1,1,1,1,1,1,1,1,1,77,0,864
910000287,91000143,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,226,292,1513,basic,0.5,0.4829,18,0.6316,isolated,0,1,864,5,4,0.01369863014,0.01369863014,4,3,3,71,0,0,0,24,24,24,24,0,0,4,96,5.6,0.01960784314,0.01960784314,0,3936,817,1,1,1,1,1,1,1,1,1,1,1,0,1,826
910000288,91000144,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,289,290,2345,flat,0.5,0.4724,36,0.3306,connected,0,0,864,5,260,0.8965517241,0.8965517241,260,10,262,440,1,1,523,579,552,619,731,499,581,7,4084,250.5333333,0.6523352397,0.6523352397,1,1233,785,1,1,1,1,1,1,1,1,1,1,1,86,0,864
910000289,91000144,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,289,290,1517,basic,0.5,0.4724,18,0.6316,isolated,0,1,864,5,16,0.05517241379,0.05517241379,16,6,15,152,0,0,48,24,24,96,48,0,0,5,240,14.6,0.05310457516,0.05310457516,1,3967,785,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000290,91000145,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,62,268,2112,flat,0.5,0.5112,36,0.3306,connected,0,0,864,5,249,0.9291044776,0.9291044776,249,10,257,297,1,1,352,402,400,455,587,350,435,7,2981,180.2416667,0.4602736928,0.4602736928,1,1519,674,1,1,1,1,1,1,1,1,1,1,1,75,0,864
910000291,91000145,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,62,268,1392,basic,0.5,0.5112,18,0.6316,isolated,0,1,864,5,73,0.2723880597,0.2723880597,73,9,73,227,0,1,27,106,48,156,181,24,0,6,542,29.85,0.08993736383,0.08993736383,1,3312,674,1,1,1,1,1,1,1,1,1,1,1,0,1,828
910000292,91000146,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,214,221,1713,flat,0.5,0.4434,36,0.3306,connected,0,0,864,5,201,0.9095022624,0.9095022624,201,10,206,321,1,1,389,476,413,497,611,389,461,7,3236,196.7083333,0.5070125272,0.5070125272,1,1148,654,1,1,1,1,1,1,1,1,1,1,1,62,0,864
910000293,91000146,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,214,221,1115,basic,0.5,0.4434,18,0.6316,isolated,0,1,864,5,3,0.01357466063,0.01357466063,3,2,2,46,0,0,35,0,0,24,0,0,0,2,59,4.316666667,0.01763344227,0.01763344227,1,2136,181,1,1,1,1,1,1,1,1,1,1,1,0,1,570
910000294,91000147,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,204,230,1778,flat,0.5,0.413,36,0.3306,connected,0,0,864,5,220,0.9565217391,0.9565217391,220,10,228,292,1,1,372,427,446,474,599,372,438,7,3128,190.3333333,0.4925108932,0.4925108932,1,1228,800,1,1,1,1,1,1,1,1,1,1,1,64,0,864
910000295,91000147,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,204,230,1177,basic,0.5,0.413,18,0.6316,isolated,0,1,864,5,6,0.02608695652,0.02608695652,6,2,5,45,0,1,53,51,51,75,51,51,24,7,356,22.74166667,0.06542755991,0.06542755991,1,672,154,1,1,1,1,1,1,1,1,1,1,1,0,1,168
910000296,91000148,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,147,225,1735,flat,0.5,0.4578,36,0.3306,connected,0,0,864,5,201,0.8933333333,0.8933333333,201,10,205,248,1,1,325,363,324,399,525,301,372,7,2609,157.5333333,0.403833061,0.403833061,1,1562,824,1,1,1,1,1,1,1,1,1,1,1,58,0,864
910000297,91000148,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,147,225,1146,basic,0.5,0.4578,18,0.6316,isolated,0,1,864,5,11,0.04888888889,0.04888888889,11,2,10,123,0,0,0,0,24,0,48,0,0,2,72,3.4,0.007352941176,0.007352941176,0,1848,284,1,1,1,1,1,1,1,1,1,1,1,0,1,584
910000298,91000149,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,219,220,1709,flat,0.5,0.4636,36,0.3306,connected,0,0,864,5,193,0.8772727273,0.8772727273,193,10,196,281,1,1,377,433,410,457,573,353,425,7,3028,184.5166667,0.4807666122,0.4807666122,1,1223,-1,0,1,0,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,62,0,864
910000299,91000149,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,219,220,1117,basic,0.5,0.4636,18,0.6316,isolated,0,1,864,5,57,0.2590909091,0.2590909091,57,8,57,199,0,1,199,201,216,199,211,199,24,7,1249,80.95,0.2360770697,0.2360770697,1,792,219,1,1,1,1,1,1,1,1,1,1,1,0,1,265
910000300,91000150,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,28,208,1666,flat,0.5,0.4663,36,0.3306,connected,0,0,864,5,198,0.9519230769,0.9519230769,198,10,199,471,1,1,563,625,554,666,793,529,602,7,4332,265.1916667,0.6902913943,0.6902913943,1,668,-1,0,0,1,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,61,0,864
910000301,91000150,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,28,208,1094,basic,0.5,0.4663,18,0.6316,isolated,0,1,864,5,99,0.4759615385,0.4759615385,99,8,98,249,0,1,259,296,72,283,304,72,24,7,1310,79.95833333,0.2582720588,0.2582720588,1,1872,428,1,1,1,1,1,1,1,1,1,1,1,0,1,659
910000302,91000151,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,275,281,2165,flat,0.5,0.484,36,0.3306,connected,0,0,864,5,243,0.8647686833,0.8647686833,243,10,251,271,1,1,358,381,382,459,550,334,399,7,2863,173.9916667,0.4520356754,0.4520356754,1,1401,630,1,1,1,1,1,1,1,1,1,1,1,76,0,864
910000303,91000151,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,275,281,1433,basic,0.5,0.484,18,0.6316,isolated,0,1,864,5,83,0.2953736655,0.2953736655,83,9,83,185,0,1,180,180,180,192,203,180,0,6,1115,71.96666667,0.2111928105,0.2111928105,1,1128,209,1,1,1,1,1,1,1,1,1,1,1,0,1,319
910000304,91000152,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,177,201,1545,flat,0.5,0.4378,36,0.3306,connected,0,0,864,5,181,0.9004975124,0.9004975124,181,10,188,425,1,1,482,536,503,584,713,482,550,7,3850,235.1083333,0.6033156318,0.6033156318,1,912,604,1,1,1,1,1,1,1,1,1,1,1,53,0,864
910000305,91000152,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,177,201,1027,basic,0.5,0.4378,18,0.6316,isolated,0,1,864,5,89,0.4427860697,0.4427860697,89,9,91,258,0,1,236,228,243,240,297,228,0,6,1472,94.09166667,0.2740672658,0.2740672658,1,1776,287,1,1,1,1,1,1,1,1,1,1,1,0,1,622
910000306,91000153,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,195,261,2109,flat,0.5,0.4866,36,0.3306,connected,0,0,864,5,227,0.8697318008,0.8697318008,227,10,229,344,1,1,447,470,497,532,653,430,468,7,3497,214.3083333,0.5591979847,0.5591979847,1,1579,840,1,1,1,1,1,1,1,1,1,1,1,76,0,864
910000307,91000153,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,195,261,1383,basic,0.5,0.4866,18,0.6316,isolated,0,1,864,5,90,0.3448275862,0.3448275862,90,9,89,218,0,1,146,159,151,155,192,116,0,6,919,58.23333333,0.1761982571,0.1761982571,1,1056,249,1,1,1,1,1,1,1,1,1,1,1,0,1,311
910000308,91000154,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,200,201,1617,flat,0.5,0.4925,36,0.3306,connected,0,0,864,5,182,0.9054726368,0.9054726368,182,10,184,845,1,1,837,835,835,836,835,835,837,7,5850,369.1166667,0.9673543028,0.9673543028,1,312,-1,0,0,0,0,0,0,0,0,0,0,0,58,0,864
910000309,91000154,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,200,201,1044,basic,0.5,0.4925,18,0.6316,isolated,0,1,864,5,55,0.2736318408,0.2736318408,55,9,54,291,0,1,265,289,265,287,281,265,0,6,1652,107.2083333,0.3184912854,0.3184912854,1,1200,407,1,1,1,1,1,1,1,1,1,1,1,0,1,411
910000310,91000155,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,52,297,2300,flat,0.5,0.4545,36,0.3306,connected,0,0,864,5,269,0.9057239057,0.9057239057,269,10,278,305,1,1,385,408,383,461,571,357,432,7,2997,182.3083333,0.4693627451,0.4693627451,1,1286,486,1,1,1,1,1,1,1,1,1,1,1,81,0,864
910000311,91000155,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,52,297,1519,basic,0.5,0.4545,18,0.6316,isolated,0,1,864,5,17,0.05723905724,0.05723905724,17,4,16,122,0,0,0,0,0,98,0,0,0,1,98,5.716666667,0.02335239651,0.02335239651,1,1248,128,1,1,1,1,1,1,1,1,1,1,1,0,1,307
910000312,91000156,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,291,295,2417,flat,0.5,0.4169,36,0.3306,connected,0,0,864,5,271,0.9186440678,0.9186440678,271,10,282,359,1,1,440,475,468,532,656,416,503,7,3490,212.6833333,0.549291939,0.549291939,1,1323,581,1,1,1,1,1,1,1,1,1,1,1,85,0,864
910000313,91000156,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,291,295,1558,basic,0.5,0.4169,18,0.6316,isolated,0,1,864,5,92,0.3118644068,0.3118644068,92,9,92,164,0,1,122,128,138,145,122,122,0,6,777,50.725,0.1532203159,0.1532203159,1,1128,194,1,1,1,1,1,1,1,1,1,1,1,0,1,278
910000314,91000157,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,235,268,2117,flat,0.5,0.4366,36,0.3306,connected,0,0,864,5,246,0.9179104478,0.9179104478,246,10,254,411,1,1,487,539,536,595,717,487,554,7,3915,239.55,0.6185661765,0.6185661765,1,1275,600,1,1,1,1,1,1,1,1,1,1,1,74,0,864
910000315,91000157,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,235,268,1389,basic,0.5,0.4366,18,0.6316,isolated,0,1,864,5,149,0.5559701493,0.5559701493,149,9,152,411,0,1,428,437,457,443,460,428,24,7,2677,173.55,0.5102805011,0.5102805011,1,1992,600,1,1,1,1,1,1,1,1,1,1,1,0,1,610
910000316,91000158,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,212,281,2271,flat,0.5,0.4555,36,0.3306,connected,0,0,864,5,259,0.9217081851,0.9217081851,259,10,271,335,1,1,377,434,409,493,622,377,466,7,3178,192.0916667,0.4893110022,0.4893110022,1,1305,533,1,1,1,1,1,1,1,1,1,1,1,83,0,864
910000317,91000158,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,212,281,1476,basic,0.5,0.4555,18,0.6316,isolated,0,1,864,5,71,0.2526690391,0.2526690391,71,5,70,208,0,0,0,0,48,115,0,0,0,2,163,10.30833333,0.04210920479,0.04210920479,1,1224,244,1,1,1,1,1,1,1,1,1,1,1,0,1,305
910000318,91000159,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,225,226,1699,flat,0.5,0.5044,36,0.3306,connected,0,0,864,5,198,0.8761061947,0.8761061947,198,10,201,322,1,1,374,464,420,471,589,374,449,7,3141,191.2083333,0.4945874183,0.4945874183,1,1662,492,1,1,1,1,1,1,1,1,1,1,1,58,0,864
910000319,91000159,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,225,226,1130,basic,0.5,0.5044,18,0.6316,isolated,0,1,864,5,48,0.2123893805,0.2123893805,48,9,47,246,0,1,228,284,234,204,228,204,72,7,1454,93.88333333,0.2752587146,0.2752587146,1,2136,492,1,1,1,1,1,1,1,1,1,1,1,0,1,550
910000320,91000160,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,84,273,2169,flat,0.5,0.4432,36,0.3306,connected,0,0,864,5,248,0.9084249084,0.9084249084,248,10,255,326,1,1,400,457,452,510,637,400,454,7,3310,201.3833333,0.520629085,0.520629085,1,1475,645,1,1,1,1,1,1,1,1,1,1,1,80,0,864
910000321,91000160,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,84,273,1430,basic,0.5,0.4432,18,0.6316,isolated,0,1,864,5,1,0.003663003663,0.003663003663,1,1,0,18,0,0,24,24,24,24,48,24,0,6,168,10.2,0.02777777778,0.02777777778,0,360,25,1,1,1,1,1,1,1,1,1,1,1,0,1,136
910000322,91000161,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,247,249,1989,flat,0.5,0.49,36,0.3306,connected,0,0,864,5,220,0.8835341365,0.8835341365,220,10,227,345,1,1,464,474,440,553,652,416,518,7,3517,214.3583333,0.5536151961,0.5536151961,1,1176,824,1,1,1,1,1,1,1,1,1,1,1,72,0,864
910000323,91000161,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,247,249,1306,basic,0.5,0.49,18,0.6316,isolated,0,1,864,5,2,0.008032128514,0.008032128514,2,2,1,9,0,0,48,24,0,24,0,0,24,4,120,8.2,0.02859477124,0.02859477124,0,3576,824,1,1,1,1,1,1,1,1,1,1,1,0,1,845
910000324,91000162,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,248,277,2229,flat,0.5,0.4188,36,0.3306,connected,0,0,864,5,251,0.9061371841,0.9061371841,251,10,265,367,1,1,442,470,440,574,654,418,502,7,3500,212.9,0.5500408497,0.5500408497,1,1420,833,1,1,1,1,1,1,1,1,1,1,1,78,0,864
910000325,91000162,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,248,277,1449,basic,0.5,0.4188,18,0.6316,isolated,0,1,864,5,1,0.003610108303,0.003610108303,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,8
910000326,91000163,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,178,257,1989,flat,0.5,0.463,36,0.3306,connected,0,0,864,5,226,0.8793774319,0.8793774319,226,10,228,467,1,1,503,577,544,604,722,494,581,7,4025,246.5833333,0.6389569717,0.6389569717,1,1333,-1,0,1,1,0,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,72,0,864
910000327,91000163,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,178,257,1308,basic,0.5,0.463,18,0.6316,isolated,0,1,864,5,1,0.003891050584,0.003891050584,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1,1,1,1,1,1,1,1,1,1,1,0,1,84
910000328,91000164,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,205,206,1625,flat,0.5,0.4951,36,0.3306,connected,0,0,864,5,180,0.8737864078,0.8737864078,180,10,181,315,1,1,377,433,402,477,631,371,476,7,3167,190.9166667,0.483081427,0.483081427,1,1263,498,1,1,1,1,1,1,1,1,1,1,1,59,0,864
910000329,91000164,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,205,206,1050,basic,0.5,0.4951,18,0.6316,isolated,0,1,864,5,1,0.004854368932,0.004854368932,1,1,0,3,0,0,0,0,0,0,0,0,24,1,24,1.2,0,0,0,144,0,1,1,1,1,1,1,1,1,1,1,1,0,1,49
910000330,91000165,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,36,238,1873,flat,0.5,0.4958,36,0.3306,connected,0,0,864,5,220,0.9243697479,0.9243697479,220,10,226,376,1,1,405,463,430,494,666,405,464,7,3327,201.4583333,0.5134123094,0.5134123094,1,1332,563,1,1,1,1,1,1,1,1,1,1,1,68,0,864
910000331,91000165,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,36,238,1227,basic,0.5,0.4958,18,0.6316,isolated,0,1,864,5,4,0.01680672269,0.01680672269,4,1,3,31,0,0,24,48,24,24,72,24,0,6,216,12.6,0.03431372549,0.03431372549,0,3504,545,1,1,1,1,1,1,1,1,1,1,1,0,1,840
910000332,91000166,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,270,278,2149,flat,0.5,0.4676,36,0.3306,connected,0,0,864,5,250,0.8992805755,0.8992805755,250,10,251,353,1,1,450,461,432,514,634,399,470,7,3360,205.175,0.5335648148,0.5335648148,1,1625,806,1,1,1,1,1,1,1,1,1,1,1,75,0,864
910000333,91000166,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,270,278,1419,basic,0.5,0.4676,18,0.6316,isolated,0,1,864,5,3,0.01079136691,0.01079136691,3,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,0,1,1,1,1,1,1,1,1,1,1,1,0,1,287
910000334,91000167,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,178,201,1560,flat,0.5,0.4677,36,0.3306,connected,0,0,864,5,174,0.8656716418,0.8656716418,174,10,182,413,1,1,514,547,517,601,744,490,567,7,3980,243.0333333,0.6255446623,0.6255446623,1,913,764,1,1,1,1,1,1,1,1,1,1,1,58,0,864
910000335,91000167,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,178,201,1010,basic,0.5,0.4677,18,0.6316,isolated,0,1,864,5,5,0.02487562189,0.02487562189,5,1,4,42,0,1,67,67,67,67,67,67,24,7,426,27.44166667,0.0775462963,0.0775462963,1,1464,192,1,1,1,1,1,1,1,1,1,1,1,0,1,418
910000336,91000168,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,177,238,1939,flat,0.5,0.4664,36,0.3306,connected,0,0,864,5,215,0.9033613445,0.9033613445,215,10,226,334,1,1,386,447,437,500,613,386,477,7,3246,197.1416667,0.5061614924,0.5061614924,1,1006,648,1,1,1,1,1,1,1,1,1,1,1,70,0,864
910000337,91000168,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,177,238,1254,basic,0.5,0.4664,18,0.6316,isolated,0,1,864,5,30,0.1260504202,0.1260504202,30,5,29,237,0,0,0,0,0,186,0,0,0,1,186,10.85,0.04432189542,0.04432189542,1,912,244,1,1,1,1,1,1,1,1,1,1,1,0,1,281
910000338,91000169,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,210,211,1667,flat,0.5,0.4123,36,0.3306,connected,0,0,864,5,186,0.8815165877,0.8815165877,186,10,191,249,1,1,337,393,358,417,531,329,396,7,2761,167.6333333,0.4307938453,0.4307938453,1,1008,431,1,1,1,1,1,1,1,1,1,1,1,59,0,783
910000339,91000169,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,210,211,1092,basic,0.5,0.4123,18,0.6316,isolated,0,1,864,5,1,0.004739336493,0.004739336493,1,1,0,3,0,0,24,48,48,48,24,24,0,6,216,14.2,0.04738562092,0.04738562092,0,2520,420,1,1,1,1,1,1,1,1,1,1,1,0,1,677
910000340,91000170,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,87,240,1848,flat,0.5,0.5125,36,0.3306,connected,0,0,864,5,211,0.8791666667,0.8791666667,211,10,211,406,1,1,471,512,481,561,672,451,502,7,3650,223.5083333,0.5808142702,0.5808142702,1,1174,-1,0,1,1,1,0,1,1,1,0.8571428571,0.8571428571,0.8571428571,64,0,864
910000341,91000170,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,87,240,1227,basic,0.5,0.5125,18,0.6316,isolated,0,1,864,5,1,0.004166666667,0.004166666667,1,1,0,44,0,0,0,0,0,0,0,0,24,1,24,1.2,0,0,0,1152,0,1,1,1,1,1,1,1,1,1,1,1,0,1,308
910000342,91000171,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,237,242,1869,flat,0.5,0.4463,36,0.3306,connected,0,0,864,5,215,0.8884297521,0.8884297521,215,10,222,491,1,1,559,595,566,655,773,523,608,7,4279,262.3,0.6818150871,0.6818150871,1,897,841,1,1,1,1,1,1,1,1,1,1,1,63,0,864
910000343,91000171,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,237,242,1232,basic,0.5,0.4463,18,0.6316,isolated,0,1,864,5,1,0.004132231405,0.004132231405,1,1,0,7,0,0,72,24,24,24,48,24,24,7,240,15.4,0.04411764706,0.04411764706,0,3689,841,1,1,1,1,1,1,1,1,1,1,1,0,1,864
