profile,price_region,radius,draw,guaranteed,original_retained
high_capacity,monotone,0.5,263,5,5
high_capacity,monotone,0.75,263,5,5
high_capacity,positive_gaps,0,263,8,7
high_capacity,positive_gaps,0.1,263,8,7
high_capacity,positive_gaps,0.25,263,5,5
high_capacity,positive_gaps,0.5,263,5,5
high_capacity,positive_gaps,0.75,263,5,5
high_capacity,monotone,0,264,12,9
high_capacity,monotone,0.1,264,12,9
high_capacity,monotone,0.25,264,11,8
high_capacity,monotone,0.5,264,8,6
high_capacity,monotone,0.75,264,8,6
high_capacity,positive_gaps,0,264,12,9
high_capacity,positive_gaps,0.1,264,12,9
high_capacity,positive_gaps,0.25,264,11,8
high_capacity,positive_gaps,0.5,264,8,6
high_capacity,positive_gaps,0.75,264,8,6
high_capacity,monotone,0,265,9,9
high_capacity,monotone,0.1,265,9,9
high_capacity,monotone,0.25,265,7,7
high_capacity,monotone,0.5,265,5,5
high_capacity,monotone,0.75,265,5,5
high_capacity,positive_gaps,0,265,9,9
high_capacity,positive_gaps,0.1,265,9,9
high_capacity,positive_gaps,0.25,265,7,7
high_capacity,positive_gaps,0.5,265,5,5
high_capacity,positive_gaps,0.75,265,5,5
high_capacity,monotone,0,266,6,6
high_capacity,monotone,0.1,266,6,6
high_capacity,monotone,0.25,266,4,4
high_capacity,monotone,0.5,266,4,4
high_capacity,monotone,0.75,266,4,4
high_capacity,positive_gaps,0,266,6,6
high_capacity,positive_gaps,0.1,266,6,6
high_capacity,positive_gaps,0.25,266,4,4
high_capacity,positive_gaps,0.5,266,4,4
high_capacity,positive_gaps,0.75,266,4,4
high_capacity,monotone,0,267,10,9
high_capacity,monotone,0.1,267,10,9
high_capacity,monotone,0.25,267,9,8
high_capacity,monotone,0.5,267,7,6
high_capacity,monotone,0.75,267,7,6
high_capacity,positive_gaps,0,267,10,9
high_capacity,positive_gaps,0.1,267,10,9
high_capacity,positive_gaps,0.25,267,9,8
high_capacity,positive_gaps,0.5,267,7,6
high_capacity,positive_gaps,0.75,267,7,6
high_capacity,monotone,0,268,10,9
high_capacity,monotone,0.1,268,10,9
high_capacity,monotone,0.25,268,7,7
high_capacity,monotone,0.5,268,5,5
high_capacity,monotone,0.75,268,5,5
high_capacity,positive_gaps,0,268,10,9
high_capacity,positive_gaps,0.1,268,10,9
high_capacity,positive_gaps,0.25,268,7,7
high_capacity,positive_gaps,0.5,268,5,5
high_capacity,positive_gaps,0.75,268,5,5
high_capacity,monotone,0,269,9,9
high_capacity,monotone,0.1,269,9,9
high_capacity,monotone,0.25,269,7,7
high_capacity,monotone,0.5,269,5,5
high_capacity,monotone,0.75,269,5,5
high_capacity,positive_gaps,0,269,9,9
high_capacity,positive_gaps,0.1,269,9,9
high_capacity,positive_gaps,0.25,269,7,7
high_capacity,positive_gaps,0.5,269,5,5
high_capacity,positive_gaps,0.75,269,5,5
high_capacity,monotone,0,270,6,6
high_capacity,monotone,0.1,270,6,6
high_capacity,monotone,0.25,270,4,4
high_capacity,monotone,0.5,270,4,4
high_capacity,monotone,0.75,270,4,4
high_capacity,positive_gaps,0,270,6,6
high_capacity,positive_gaps,0.1,270,6,6
high_capacity,positive_gaps,0.25,270,4,4
high_capacity,positive_gaps,0.5,270,4,4
high_capacity,positive_gaps,0.75,270,4,4
high_capacity,monotone,0,271,9,9
high_capacity,monotone,0.1,271,9,9
high_capacity,monotone,0.25,271,7,7
high_capacity,monotone,0.5,271,6,6
high_capacity,monotone,0.75,271,6,6
high_capacity,positive_gaps,0,271,9,9
high_capacity,positive_gaps,0.1,271,9,9
high_capacity,positive_gaps,0.25,271,7,7
high_capacity,positive_gaps,0.5,271,6,6
high_capacity,positive_gaps,0.75,271,6,6
high_capacity,monotone,0,272,7,6
high_capacity,monotone,0.1,272,7,6
high_capacity,monotone,0.25,272,4,4
high_capacity,monotone,0.5,272,4,4
high_capacity,monotone,0.75,272,4,4
high_capacity,positive_gaps,0,272,7,6
high_capacity,positive_gaps,0.1,272,7,6
high_capacity,positive_gaps,0.25,272,4,4
high_capacity,positive_gaps,0.5,272,4,4
high_capacity,positive_gaps,0.75,272,4,4
high_capacity,monotone,0,273,9,9
high_capacity,monotone,0.1,273,9,9
high_capacity,monotone,0.25,273,7,7
high_capacity,monotone,0.5,273,5,5
high_capacity,monotone,0.75,273,5,5
high_capacity,positive_gaps,0,273,9,9
high_capacity,positive_gaps,0.1,273,9,9
high_capacity,positive_gaps,0.25,273,7,7
high_capacity,positive_gaps,0.5,273,5,5
high_capacity,positive_gaps,0.75,273,5,5
high_capacity,monotone,0,274,10,9
high_capacity,monotone,0.1,274,10,9
high_capacity,monotone,0.25,274,9,8
high_capacity,monotone,0.5,274,5,5
high_capacity,monotone,0.75,274,5,5
high_capacity,positive_gaps,0,274,10,9
high_capacity,positive_gaps,0.1,274,10,9
high_capacity,positive_gaps,0.25,274,9,8
high_capacity,positive_gaps,0.5,274,5,5
high_capacity,positive_gaps,0.75,274,5,5
high_capacity,monotone,0,275,9,9
high_capacity,monotone,0.1,275,9,9
high_capacity,monotone,0.25,275,7,7
high_capacity,monotone,0.5,275,5,5
high_capacity,monotone,0.75,275,5,5
high_capacity,positive_gaps,0,275,9,9
high_capacity,positive_gaps,0.1,275,9,9
high_capacity,positive_gaps,0.25,275,7,7
high_capacity,positive_gaps,0.5,275,5,5
high_capacity,positive_gaps,0.75,275,5,5
high_capacity,monotone,0,276,12,9
high_capacity,monotone,0.1,276,12,9
high_capacity,monotone,0.25,276,10,8
high_capacity,monotone,0.5,276,7,6
high_capacity,monotone,0.75,276,7,6
high_capacity,positive_gaps,0,276,12,9
high_capacity,positive_gaps,0.1,276,12,9
high_capacity,positive_gaps,0.25,276,10,8
high_capacity,positive_gaps,0.5,276,7,6
high_capacity,positive_gaps,0.75,276,7,6
high_capacity,monotone,0,277,8,7
high_capacity,monotone,0.1,277,8,7
high_capacity,monotone,0.25,277,7,6
high_capacity,monotone,0.5,277,5,5
high_capacity,monotone,0.75,277,5,5
high_capacity,positive_gaps,0,277,8,7
high_capacity,positive_gaps,0.1,277,8,7
high_capacity,positive_gaps,0.25,277,7,6
high_capacity,positive_gaps,0.5,277,5,5
high_capacity,positive_gaps,0.75,277,5,5
high_capacity,monotone,0,278,9,9
high_capacity,monotone,0.1,278,9,9
high_capacity,monotone,0.25,278,7,7
high_capacity,monotone,0.5,278,5,5
high_capacity,monotone,0.75,278,5,5
high_capacity,positive_gaps,0,278,9,9
high_capacity,positive_gaps,0.1,278,9,9
high_capacity,positive_gaps,0.25,278,7,7
high_capacity,positive_gaps,0.5,278,5,5
high_capacity,positive_gaps,0.75,278,5,5
high_capacity,monotone,0,279,6,6
high_capacity,monotone,0.1,279,6,6
high_capacity,monotone,0.25,279,5,5
high_capacity,monotone,0.5,279,5,5
high_capacity,monotone,0.75,279,5,5
high_capacity,positive_gaps,0,279,6,6
high_capacity,positive_gaps,0.1,279,6,6
high_capacity,positive_gaps,0.25,279,5,5
high_capacity,positive_gaps,0.5,279,5,5
high_capacity,positive_gaps,0.75,279,5,5
high_capacity,monotone,0,280,7,7
high_capacity,monotone,0.1,280,7,7
high_capacity,monotone,0.25,280,5,5
high_capacity,monotone,0.5,280,5,5
high_capacity,monotone,0.75,280,5,5
high_capacity,positive_gaps,0,280,7,7
high_capacity,positive_gaps,0.1,280,7,7
high_capacity,positive_gaps,0.25,280,5,5
high_capacity,positive_gaps,0.5,280,5,5
high_capacity,positive_gaps,0.75,280,5,5
high_capacity,monotone,0,281,6,6
high_capacity,monotone,0.1,281,6,6
high_capacity,monotone,0.25,281,4,4
high_capacity,monotone,0.5,281,4,4
high_capacity,monotone,0.75,281,4,4
high_capacity,positive_gaps,0,281,6,6
high_capacity,positive_gaps,0.1,281,6,6
high_capacity,positive_gaps,0.25,281,4,4
high_capacity,positive_gaps,0.5,281,4,4
high_capacity,positive_gaps,0.75,281,4,4
high_capacity,monotone,0,282,6,6
high_capacity,monotone,0.1,282,6,6
high_capacity,monotone,0.25,282,4,4
high_capacity,monotone,0.5,282,4,4
high_capacity,monotone,0.75,282,4,4
high_capacity,positive_gaps,0,282,6,6
high_capacity,positive_gaps,0.1,282,6,6
high_capacity,positive_gaps,0.25,282,4,4
high_capacity,positive_gaps,0.5,282,4,4
high_capacity,positive_gaps,0.75,282,4,4
high_capacity,monotone,0,283,5,5
high_capacity,monotone,0.1,283,5,5
high_capacity,monotone,0.25,283,4,4
high_capacity,monotone,0.5,283,4,4
high_capacity,monotone,0.75,283,4,4
high_capacity,positive_gaps,0,283,5,5
high_capacity,positive_gaps,0.1,283,5,5
high_capacity,positive_gaps,0.25,283,4,4
high_capacity,positive_gaps,0.5,283,4,4
high_capacity,positive_gaps,0.75,283,4,4
high_capacity,monotone,0,284,9,9
high_capacity,monotone,0.1,284,9,9
high_capacity,monotone,0.25,284,7,7
high_capacity,monotone,0.5,284,4,4
high_capacity,monotone,0.75,284,4,4
high_capacity,positive_gaps,0,284,9,9
high_capacity,positive_gaps,0.1,284,9,9
high_capacity,positive_gaps,0.25,284,7,7
high_capacity,positive_gaps,0.5,284,4,4
high_capacity,positive_gaps,0.75,284,4,4
high_capacity,monotone,0,285,9,9
high_capacity,monotone,0.1,285,9,9
high_capacity,monotone,0.25,285,7,7
high_capacity,monotone,0.5,285,5,5
high_capacity,monotone,0.75,285,5,5
high_capacity,positive_gaps,0,285,9,9
high_capacity,positive_gaps,0.1,285,9,9
high_capacity,positive_gaps,0.25,285,7,7
high_capacity,positive_gaps,0.5,285,5,5
high_capacity,positive_gaps,0.75,285,5,5
high_capacity,monotone,0,286,10,9
high_capacity,monotone,0.1,286,10,9
high_capacity,monotone,0.25,286,9,8
high_capacity,monotone,0.5,286,6,5
high_capacity,monotone,0.75,286,6,5
high_capacity,positive_gaps,0,286,10,9
high_capacity,positive_gaps,0.1,286,10,9
high_capacity,positive_gaps,0.25,286,9,8
high_capacity,positive_gaps,0.5,286,6,5
high_capacity,positive_gaps,0.75,286,6,5
high_capacity,monotone,0,287,7,7
high_capacity,monotone,0.1,287,7,7
high_capacity,monotone,0.25,287,5,5
high_capacity,monotone,0.5,287,5,5
high_capacity,monotone,0.75,287,5,5
high_capacity,positive_gaps,0,287,7,7
high_capacity,positive_gaps,0.1,287,7,7
high_capacity,positive_gaps,0.25,287,5,5
high_capacity,positive_gaps,0.5,287,5,5
high_capacity,positive_gaps,0.75,287,5,5
high_capacity,monotone,0,288,8,7
high_capacity,monotone,0.1,288,8,7
high_capacity,monotone,0.25,288,7,6
high_capacity,monotone,0.5,288,7,6
high_capacity,monotone,0.75,288,7,6
high_capacity,positive_gaps,0,288,8,7
high_capacity,positive_gaps,0.1,288,8,7
high_capacity,positive_gaps,0.25,288,7,6
high_capacity,positive_gaps,0.5,288,7,6
high_capacity,positive_gaps,0.75,288,7,6
high_capacity,monotone,0,289,8,6
high_capacity,monotone,0.1,289,8,6
high_capacity,monotone,0.25,289,7,5
high_capacity,monotone,0.5,289,6,4
high_capacity,monotone,0.75,289,6,4
high_capacity,positive_gaps,0,289,8,6
high_capacity,positive_gaps,0.1,289,8,6
high_capacity,positive_gaps,0.25,289,7,5
high_capacity,positive_gaps,0.5,289,6,4
high_capacity,positive_gaps,0.75,289,6,4
high_capacity,monotone,0,290,7,7
high_capacity,monotone,0.1,290,7,7
high_capacity,monotone,0.25,290,5,5
high_capacity,monotone,0.5,290,5,5
high_capacity,monotone,0.75,290,5,5
high_capacity,positive_gaps,0,290,7,7
high_capacity,positive_gaps,0.1,290,7,7
high_capacity,positive_gaps,0.25,290,5,5
high_capacity,positive_gaps,0.5,290,5,5
high_capacity,positive_gaps,0.75,290,5,5
high_capacity,monotone,0,291,11,9
high_capacity,monotone,0.1,291,11,9
high_capacity,monotone,0.25,291,8,7
high_capacity,monotone,0.5,291,7,6
high_capacity,monotone,0.75,291,7,6
high_capacity,positive_gaps,0,291,11,9
high_capacity,positive_gaps,0.1,291,11,9
high_capacity,positive_gaps,0.25,291,8,7
high_capacity,positive_gaps,0.5,291,7,6
high_capacity,positive_gaps,0.75,291,7,6
high_capacity,monotone,0,292,9,9
high_capacity,monotone,0.1,292,9,9
high_capacity,monotone,0.25,292,7,7
high_capacity,monotone,0.5,292,5,5
high_capacity,monotone,0.75,292,5,5
high_capacity,positive_gaps,0,292,9,9
high_capacity,positive_gaps,0.1,292,9,9
high_capacity,positive_gaps,0.25,292,7,7
high_capacity,positive_gaps,0.5,292,5,5
high_capacity,positive_gaps,0.75,292,5,5
high_capacity,monotone,0,293,9,9
high_capacity,monotone,0.1,293,9,9
high_capacity,monotone,0.25,293,7,7
high_capacity,monotone,0.5,293,5,5
high_capacity,monotone,0.75,293,5,5
high_capacity,positive_gaps,0,293,9,9
high_capacity,positive_gaps,0.1,293,9,9
high_capacity,positive_gaps,0.25,293,7,7
high_capacity,positive_gaps,0.5,293,5,5
high_capacity,positive_gaps,0.75,293,5,5
high_capacity,monotone,0,294,10,9
high_capacity,monotone,0.1,294,10,9
high_capacity,monotone,0.25,294,9,8
high_capacity,monotone,0.5,294,7,6
high_capacity,monotone,0.75,294,7,6
high_capacity,positive_gaps,0,294,10,9
high_capacity,positive_gaps,0.1,294,10,9
high_capacity,positive_gaps,0.25,294,9,8
high_capacity,positive_gaps,0.5,294,7,6
high_capacity,positive_gaps,0.75,294,7,6
high_capacity,monotone,0,295,9,9
high_capacity,monotone,0.1,295,9,9
high_capacity,monotone,0.25,295,7,7
high_capacity,monotone,0.5,295,5,5
high_capacity,monotone,0.75,295,5,5
high_capacity,positive_gaps,0,295,9,9
high_capacity,positive_gaps,0.1,295,9,9
high_capacity,positive_gaps,0.25,295,7,7
high_capacity,positive_gaps,0.5,295,5,5
high_capacity,positive_gaps,0.75,295,5,5
high_capacity,monotone,0,296,7,7
high_capacity,monotone,0.1,296,7,7
high_capacity,monotone,0.25,296,5,5
high_capacity,monotone,0.5,296,5,5
high_capacity,monotone,0.75,296,5,5
high_capacity,positive_gaps,0,296,7,7
high_capacity,positive_gaps,0.1,296,7,7
high_capacity,positive_gaps,0.25,296,5,5
high_capacity,positive_gaps,0.5,296,5,5
high_capacity,positive_gaps,0.75,296,5,5
high_capacity,monotone,0,297,9,9
high_capacity,monotone,0.1,297,9,9
high_capacity,monotone,0.25,297,7,7
high_capacity,monotone,0.5,297,5,5
high_capacity,monotone,0.75,297,5,5
high_capacity,positive_gaps,0,297,9,9
high_capacity,positive_gaps,0.1,297,9,9
high_capacity,positive_gaps,0.25,297,7,7
high_capacity,positive_gaps,0.5,297,5,5
high_capacity,positive_gaps,0.75,297,5,5
high_capacity,monotone,0,298,10,9
high_capacity,monotone,0.1,298,10,9
high_capacity,monotone,0.25,298,9,8
high_capacity,monotone,0.5,298,7,6
high_capacity,monotone,0.75,298,7,6
high_capacity,positive_gaps,0,298,10,9
high_capacity,positive_gaps,0.1,298,10,9
high_capacity,positive_gaps,0.25,298,9,8
high_capacity,positive_gaps,0.5,298,7,6
high_capacity,positive_gaps,0.75,298,7,6
high_capacity,monotone,0,299,9,9
high_capacity,monotone,0.1,299,9,9
high_capacity,monotone,0.25,299,7,7
high_capacity,monotone,0.5,299,4,4
high_capacity,monotone,0.75,299,4,4
high_capacity,positive_gaps,0,299,9,9
high_capacity,positive_gaps,0.1,299,9,9
high_capacity,positive_gaps,0.25,299,7,7
high_capacity,positive_gaps,0.5,299,4,4
high_capacity,positive_gaps,0.75,299,4,4
high_capacity,monotone,0,300,9,9
high_capacity,monotone,0.1,300,9,9
high_capacity,monotone,0.25,300,7,7
high_capacity,monotone,0.5,300,5,5
high_capacity,monotone,0.75,300,5,5
high_capacity,positive_gaps,0,300,9,9
high_capacity,positive_gaps,0.1,300,9,9
high_capacity,positive_gaps,0.25,300,7,7
high_capacity,positive_gaps,0.5,300,5,5
high_capacity,positive_gaps,0.75,300,5,5
high_capacity,monotone,0,301,7,7
high_capacity,monotone,0.1,301,7,7
high_capacity,monotone,0.25,301,5,5
high_capacity,monotone,0.5,301,5,5
high_capacity,monotone,0.75,301,5,5
high_capacity,positive_gaps,0,301,7,7
high_capacity,positive_gaps,0.1,301,7,7
high_capacity,positive_gaps,0.25,301,5,5
high_capacity,positive_gaps,0.5,301,5,5
high_capacity,positive_gaps,0.75,301,5,5
high_capacity,monotone,0,302,8,6
high_capacity,monotone,0.1,302,8,6
high_capacity,monotone,0.25,302,6,4
high_capacity,monotone,0.5,302,6,4
high_capacity,monotone,0.75,302,6,4
high_capacity,positive_gaps,0,302,8,6
high_capacity,positive_gaps,0.1,302,8,6
high_capacity,positive_gaps,0.25,302,6,4
high_capacity,positive_gaps,0.5,302,6,4
high_capacity,positive_gaps,0.75,302,6,4
high_capacity,monotone,0,303,9,9
high_capacity,monotone,0.1,303,9,9
high_capacity,monotone,0.25,303,7,7
high_capacity,monotone,0.5,303,5,5
high_capacity,monotone,0.75,303,5,5
high_capacity,positive_gaps,0,303,9,9
high_capacity,positive_gaps,0.1,303,9,9
high_capacity,positive_gaps,0.25,303,7,7
high_capacity,positive_gaps,0.5,303,5,5
high_capacity,positive_gaps,0.75,303,5,5
high_capacity,monotone,0,304,11,9
high_capacity,monotone,0.1,304,11,9
high_capacity,monotone,0.25,304,8,7
high_capacity,monotone,0.5,304,5,4
high_capacity,monotone,0.75,304,5,4
high_capacity,positive_gaps,0,304,11,9
high_capacity,positive_gaps,0.1,304,11,9
high_capacity,positive_gaps,0.25,304,8,7
high_capacity,positive_gaps,0.5,304,5,4
high_capacity,positive_gaps,0.75,304,5,4
high_capacity,monotone,0,305,7,7
high_capacity,monotone,0.1,305,7,7
high_capacity,monotone,0.25,305,5,5
high_capacity,monotone,0.5,305,4,4
high_capacity,monotone,0.75,305,4,4
high_capacity,positive_gaps,0,305,7,7
high_capacity,positive_gaps,0.1,305,7,7
high_capacity,positive_gaps,0.25,305,5,5
high_capacity,positive_gaps,0.5,305,4,4
high_capacity,positive_gaps,0.75,305,4,4
high_capacity,monotone,0,306,9,9
high_capacity,monotone,0.1,306,9,9
high_capacity,monotone,0.25,306,7,7
high_capacity,monotone,0.5,306,5,5
high_capacity,monotone,0.75,306,5,5
high_capacity,positive_gaps,0,306,9,9
high_capacity,positive_gaps,0.1,306,9,9
high_capacity,positive_gaps,0.25,306,7,7
high_capacity,positive_gaps,0.5,306,5,5
high_capacity,positive_gaps,0.75,306,5,5
high_capacity,monotone,0,307,8,7
high_capacity,monotone,0.1,307,8,7
high_capacity,monotone,0.25,307,7,6
high_capacity,monotone,0.5,307,6,5
high_capacity,monotone,0.75,307,6,5
high_capacity,positive_gaps,0,307,8,7
high_capacity,positive_gaps,0.1,307,8,7
high_capacity,positive_gaps,0.25,307,7,6
high_capacity,positive_gaps,0.5,307,6,5
high_capacity,positive_gaps,0.75,307,6,5
high_capacity,monotone,0,308,9,9
high_capacity,monotone,0.1,308,9,9
high_capacity,monotone,0.25,308,7,7
high_capacity,monotone,0.5,308,5,5
high_capacity,monotone,0.75,308,5,5
high_capacity,positive_gaps,0,308,9,9
high_capacity,positive_gaps,0.1,308,9,9
high_capacity,positive_gaps,0.25,308,7,7
high_capacity,positive_gaps,0.5,308,5,5
high_capacity,positive_gaps,0.75,308,5,5
high_capacity,monotone,0,309,11,9
high_capacity,monotone,0.1,309,11,9
high_capacity,monotone,0.25,309,8,7
high_capacity,monotone,0.5,309,6,5
high_capacity,monotone,0.75,309,6,5
high_capacity,positive_gaps,0,309,11,9
high_capacity,positive_gaps,0.1,309,11,9
high_capacity,positive_gaps,0.25,309,8,7
high_capacity,positive_gaps,0.5,309,6,5
high_capacity,positive_gaps,0.75,309,6,5
high_capacity,monotone,0,310,8,7
high_capacity,monotone,0.1,310,8,7
high_capacity,monotone,0.25,310,7,6
high_capacity,monotone,0.5,310,7,6
high_capacity,monotone,0.75,310,7,6
high_capacity,positive_gaps,0,310,8,7
high_capacity,positive_gaps,0.1,310,8,7
high_capacity,positive_gaps,0.25,310,7,6
high_capacity,positive_gaps,0.5,310,7,6
high_capacity,positive_gaps,0.75,310,7,6
high_capacity,monotone,0,311,9,9
high_capacity,monotone,0.1,311,9,9
high_capacity,monotone,0.25,311,7,7
high_capacity,monotone,0.5,311,5,5
high_capacity,monotone,0.75,311,5,5
high_capacity,positive_gaps,0,311,9,9
high_capacity,positive_gaps,0.1,311,9,9
high_capacity,positive_gaps,0.25,311,7,7
high_capacity,positive_gaps,0.5,311,5,5
high_capacity,positive_gaps,0.75,311,5,5
high_capacity,monotone,0,312,8,7
high_capacity,monotone,0.1,312,8,7
high_capacity,monotone,0.25,312,7,6
high_capacity,monotone,0.5,312,6,5
high_capacity,monotone,0.75,312,6,5
high_capacity,positive_gaps,0,312,8,7
high_capacity,positive_gaps,0.1,312,8,7
high_capacity,positive_gaps,0.25,312,7,6
high_capacity,positive_gaps,0.5,312,6,5
high_capacity,positive_gaps,0.75,312,6,5
high_capacity,monotone,0,313,9,9
high_capacity,monotone,0.1,313,9,9
high_capacity,monotone,0.25,313,7,7
high_capacity,monotone,0.5,313,5,5
high_capacity,monotone,0.75,313,5,5
high_capacity,positive_gaps,0,313,9,9
high_capacity,positive_gaps,0.1,313,9,9
high_capacity,positive_gaps,0.25,313,7,7
high_capacity,positive_gaps,0.5,313,5,5
high_capacity,positive_gaps,0.75,313,5,5
high_capacity,monotone,0,314,7,7
high_capacity,monotone,0.1,314,7,7
high_capacity,monotone,0.25,314,5,5
high_capacity,monotone,0.5,314,5,5
high_capacity,monotone,0.75,314,5,5
high_capacity,positive_gaps,0,314,7,7
high_capacity,positive_gaps,0.1,314,7,7
high_capacity,positive_gaps,0.25,314,5,5
high_capacity,positive_gaps,0.5,314,5,5
high_capacity,positive_gaps,0.75,314,5,5
high_capacity,monotone,0,315,9,9
high_capacity,monotone,0.1,315,9,9
high_capacity,monotone,0.25,315,7,7
high_capacity,monotone,0.5,315,5,5
high_capacity,monotone,0.75,315,5,5
high_capacity,positive_gaps,0,315,9,9
high_capacity,positive_gaps,0.1,315,9,9
high_capacity,positive_gaps,0.25,315,7,7
high_capacity,positive_gaps,0.5,315,5,5
high_capacity,positive_gaps,0.75,315,5,5
high_capacity,monotone,0,316,10,6
high_capacity,monotone,0.1,316,10,6
high_capacity,monotone,0.25,316,6,4
high_capacity,monotone,0.5,316,5,4
high_capacity,monotone,0.75,316,5,4
high_capacity,positive_gaps,0,316,10,6
high_capacity,positive_gaps,0.1,316,10,6
high_capacity,positive_gaps,0.25,316,6,4
high_capacity,positive_gaps,0.5,316,5,4
high_capacity,positive_gaps,0.75,316,5,4
high_capacity,monotone,0,317,9,9
high_capacity,monotone,0.1,317,9,9
high_capacity,monotone,0.25,317,7,7
high_capacity,monotone,0.5,317,5,5
high_capacity,monotone,0.75,317,5,5
high_capacity,positive_gaps,0,317,9,9
high_capacity,positive_gaps,0.1,317,9,9
high_capacity,positive_gaps,0.25,317,7,7
high_capacity,positive_gaps,0.5,317,5,5
high_capacity,positive_gaps,0.75,317,5,5
high_capacity,monotone,0,318,10,9
high_capacity,monotone,0.1,318,10,9
high_capacity,monotone,0.25,318,9,8
high_capacity,monotone,0.5,318,7,6
high_capacity,monotone,0.75,318,7,6
high_capacity,positive_gaps,0,318,10,9
high_capacity,positive_gaps,0.1,318,10,9
high_capacity,positive_gaps,0.25,318,9,8
high_capacity,positive_gaps,0.5,318,7,6
high_capacity,positive_gaps,0.75,318,7,6
high_capacity,monotone,0,319,8,7
high_capacity,monotone,0.1,319,8,7
high_capacity,monotone,0.25,319,7,6
high_capacity,monotone,0.5,319,5,5
high_capacity,monotone,0.75,319,5,5
high_capacity,positive_gaps,0,319,8,7
high_capacity,positive_gaps,0.1,319,8,7
high_capacity,positive_gaps,0.25,319,7,6
high_capacity,positive_gaps,0.5,319,5,5
high_capacity,positive_gaps,0.75,319,5,5
high_capacity,monotone,0,320,9,9
high_capacity,monotone,0.1,320,9,9
high_capacity,monotone,0.25,320,7,7
high_capacity,monotone,0.5,320,5,5
high_capacity,monotone,0.75,320,5,5
high_capacity,positive_gaps,0,320,9,9
high_capacity,positive_gaps,0.1,320,9,9
high_capacity,positive_gaps,0.25,320,7,7
high_capacity,positive_gaps,0.5,320,5,5
high_capacity,positive_gaps,0.75,320,5,5
high_capacity,monotone,0,321,6,6
high_capacity,monotone,0.1,321,6,6
high_capacity,monotone,0.25,321,4,4
high_capacity,monotone,0.5,321,4,4
high_capacity,monotone,0.75,321,4,4
high_capacity,positive_gaps,0,321,6,6
high_capacity,positive_gaps,0.1,321,6,6
high_capacity,positive_gaps,0.25,321,4,4
high_capacity,positive_gaps,0.5,321,4,4
high_capacity,positive_gaps,0.75,321,4,4
high_capacity,monotone,0,322,7,6
high_capacity,monotone,0.1,322,7,6
high_capacity,monotone,0.25,322,6,5
high_capacity,monotone,0.5,322,5,5
high_capacity,monotone,0.75,322,5,5
high_capacity,positive_gaps,0,322,7,6
high_capacity,positive_gaps,0.1,322,7,6
high_capacity,positive_gaps,0.25,322,6,5
high_capacity,positive_gaps,0.5,322,5,5
high_capacity,positive_gaps,0.75,322,5,5
high_capacity,monotone,0,323,12,9
high_capacity,monotone,0.1,323,12,9
high_capacity,monotone,0.25,323,8,7
high_capacity,monotone,0.5,323,6,5
high_capacity,monotone,0.75,323,6,5
high_capacity,positive_gaps,0,323,12,9
high_capacity,positive_gaps,0.1,323,12,9
high_capacity,positive_gaps,0.25,323,8,7
high_capacity,positive_gaps,0.5,323,6,5
high_capacity,positive_gaps,0.75,323,6,5
high_capacity,monotone,0,324,9,9
high_capacity,monotone,0.1,324,9,9
high_capacity,monotone,0.25,324,7,7
high_capacity,monotone,0.5,324,5,5
high_capacity,monotone,0.75,324,5,5
high_capacity,positive_gaps,0,324,9,9
high_capacity,positive_gaps,0.1,324,9,9
high_capacity,positive_gaps,0.25,324,7,7
high_capacity,positive_gaps,0.5,324,5,5
high_capacity,positive_gaps,0.75,324,5,5
high_capacity,monotone,0,325,9,9
high_capacity,monotone,0.1,325,9,9
high_capacity,monotone,0.25,325,7,7
high_capacity,monotone,0.5,325,5,5
high_capacity,monotone,0.75,325,5,5
high_capacity,positive_gaps,0,325,9,9
high_capacity,positive_gaps,0.1,325,9,9
high_capacity,positive_gaps,0.25,325,7,7
high_capacity,positive_gaps,0.5,325,5,5
high_capacity,positive_gaps,0.75,325,5,5
high_capacity,monotone,0,326,9,9
high_capacity,monotone,0.1,326,9,9
high_capacity,monotone,0.25,326,7,7
high_capacity,monotone,0.5,326,5,5
high_capacity,monotone,0.75,326,5,5
high_capacity,positive_gaps,0,326,9,9
high_capacity,positive_gaps,0.1,326,9,9
high_capacity,positive_gaps,0.25,326,7,7
high_capacity,positive_gaps,0.5,326,5,5
high_capacity,positive_gaps,0.75,326,5,5
high_capacity,monotone,0,327,9,9
high_capacity,monotone,0.1,327,9,9
high_capacity,monotone,0.25,327,7,7
high_capacity,monotone,0.5,327,5,5
high_capacity,monotone,0.75,327,5,5
high_capacity,positive_gaps,0,327,9,9
high_capacity,positive_gaps,0.1,327,9,9
high_capacity,positive_gaps,0.25,327,7,7
high_capacity,positive_gaps,0.5,327,5,5
high_capacity,positive_gaps,0.75,327,5,5
high_capacity,monotone,0,328,9,9
high_capacity,monotone,0.1,328,9,9
high_capacity,monotone,0.25,328,7,7
high_capacity,monotone,0.5,328,5,5
high_capacity,monotone,0.75,328,5,5
high_capacity,positive_gaps,0,328,9,9
high_capacity,positive_gaps,0.1,328,9,9
high_capacity,positive_gaps,0.25,328,7,7
high_capacity,positive_gaps,0.5,328,5,5
high_capacity,positive_gaps,0.75,328,5,5
high_capacity,monotone,0,329,9,9
high_capacity,monotone,0.1,329,9,9
high_capacity,monotone,0.25,329,7,7
high_capacity,monotone,0.5,329,5,5
high_capacity,monotone,0.75,329,5,5
