profile,parameter,side,scenario_id,entry_point,parameter_value
intermediate_capacity,simulation_rapid_isolation_success,low,90000422,privileged_system,0.48286066
intermediate_capacity,simulation_rapid_isolation_success,low,90000762,privileged_system,0.48737686
intermediate_capacity,simulation_rapid_isolation_success,low,90000567,privileged_system,0.50293455
intermediate_capacity,simulation_rapid_isolation_success,low,90000767,privileged_system,0.50934918
intermediate_capacity,simulation_rapid_isolation_success,low,90000632,privileged_system,0.51108725
intermediate_capacity,simulation_rapid_isolation_success,low,90000607,privileged_system,0.51667942
intermediate_capacity,simulation_rapid_isolation_success,low,90000562,privileged_system,0.52227634
intermediate_capacity,simulation_rapid_isolation_success,low,90000627,privileged_system,0.54550178
intermediate_capacity,simulation_rapid_isolation_success,low,90000537,privileged_system,0.55022301
intermediate_capacity,simulation_rapid_isolation_success,low,90000512,privileged_system,0.55518119
intermediate_capacity,simulation_rapid_isolation_success,low,90000724,vendor_connection,0.4011131
intermediate_capacity,simulation_rapid_isolation_success,low,90000644,vendor_connection,0.40340529
intermediate_capacity,simulation_rapid_isolation_success,low,90000619,vendor_connection,0.40499876
intermediate_capacity,simulation_rapid_isolation_success,low,90000629,vendor_connection,0.4134176
intermediate_capacity,simulation_rapid_isolation_success,low,90000624,vendor_connection,0.41907021
intermediate_capacity,simulation_rapid_isolation_success,low,90000494,vendor_connection,0.4318384
intermediate_capacity,simulation_rapid_isolation_success,low,90000544,vendor_connection,0.4404255
intermediate_capacity,simulation_rapid_isolation_success,low,90000614,vendor_connection,0.44687427
intermediate_capacity,simulation_rapid_isolation_success,low,90000464,vendor_connection,0.45204972
intermediate_capacity,simulation_rapid_isolation_success,low,90000444,vendor_connection,0.46802516
intermediate_capacity,simulation_rapid_isolation_success,low,90000609,vendor_connection,0.46980109
intermediate_capacity,simulation_rapid_isolation_success,low,90000679,vendor_connection,0.47104795
intermediate_capacity,simulation_rapid_isolation_success,low,90000514,vendor_connection,0.47640839
intermediate_capacity,simulation_rapid_isolation_success,low,90000709,vendor_connection,0.47914533
intermediate_capacity,simulation_rapid_isolation_success,low,90000779,vendor_connection,0.48037075
intermediate_capacity,simulation_rapid_isolation_success,low,90000404,vendor_connection,0.48094031
intermediate_capacity,simulation_rapid_isolation_success,low,90000524,vendor_connection,0.48156924
intermediate_capacity,simulation_rapid_isolation_success,low,90000584,vendor_connection,0.48157238
intermediate_capacity,simulation_rapid_isolation_success,low,90000564,vendor_connection,0.50009572
intermediate_capacity,simulation_rapid_isolation_success,low,90000554,vendor_connection,0.50112007
intermediate_capacity,simulation_rapid_isolation_success,low,90000769,vendor_connection,0.50882689
intermediate_capacity,simulation_rapid_isolation_success,low,90000689,vendor_connection,0.51768567
intermediate_capacity,simulation_rapid_isolation_success,low,90000754,vendor_connection,0.52210617
intermediate_capacity,simulation_rapid_isolation_success,low,90000774,vendor_connection,0.5227587
intermediate_capacity,simulation_rapid_isolation_success,low,90000574,vendor_connection,0.54303005
intermediate_capacity,simulation_rapid_isolation_success,low,90000454,vendor_connection,0.5452943
intermediate_capacity,simulation_rapid_isolation_success,low,90000575,workstation,0.4070343
intermediate_capacity,simulation_rapid_isolation_success,low,90000460,workstation,0.42290185
intermediate_capacity,simulation_rapid_isolation_success,low,90000440,workstation,0.42368401
intermediate_capacity,simulation_rapid_isolation_success,low,90000685,workstation,0.42573575
intermediate_capacity,simulation_rapid_isolation_success,low,90000630,workstation,0.42612668
intermediate_capacity,simulation_rapid_isolation_success,low,90000500,workstation,0.43002364
intermediate_capacity,simulation_rapid_isolation_success,low,90000760,workstation,0.43858596
intermediate_capacity,simulation_rapid_isolation_success,low,90000525,workstation,0.43895604
intermediate_capacity,simulation_rapid_isolation_success,low,90000530,workstation,0.43929897
intermediate_capacity,simulation_rapid_isolation_success,low,90000520,workstation,0.44423869
intermediate_capacity,simulation_rapid_isolation_success,low,90000715,workstation,0.444779
intermediate_capacity,simulation_rapid_isolation_success,low,90000570,workstation,0.44484458
intermediate_capacity,simulation_rapid_isolation_success,low,90000425,workstation,0.44878762
intermediate_capacity,simulation_rapid_isolation_success,low,90000405,workstation,0.45160434
intermediate_capacity,simulation_rapid_isolation_success,low,90000485,workstation,0.45518292
intermediate_capacity,simulation_rapid_isolation_success,low,90000775,workstation,0.45621863
intermediate_capacity,simulation_rapid_isolation_success,low,90000780,workstation,0.46280246
intermediate_capacity,simulation_rapid_isolation_success,low,90000670,workstation,0.46729271
intermediate_capacity,simulation_rapid_isolation_success,low,90000695,workstation,0.47582553
intermediate_capacity,simulation_rapid_isolation_success,low,90000590,workstation,0.47765638
intermediate_capacity,simulation_rapid_isolation_success,low,90000585,workstation,0.47953822
intermediate_capacity,simulation_rapid_isolation_success,low,90000725,workstation,0.49222306
intermediate_capacity,simulation_rapid_isolation_success,low,90000495,workstation,0.49944519
intermediate_capacity,simulation_rapid_isolation_success,low,90000465,workstation,0.49997785
intermediate_capacity,simulation_rapid_isolation_success,low,90000785,workstation,0.50269799
intermediate_capacity,simulation_rapid_isolation_success,low,90000660,workstation,0.52078412
intermediate_capacity,simulation_rapid_isolation_success,high,90000461,internet_facing,0.75122524
intermediate_capacity,simulation_rapid_isolation_success,high,90000706,internet_facing,0.75396076
intermediate_capacity,simulation_rapid_isolation_success,high,90000556,internet_facing,0.75671207
intermediate_capacity,simulation_rapid_isolation_success,high,90000756,internet_facing,0.7632911
intermediate_capacity,simulation_rapid_isolation_success,high,90000496,internet_facing,0.76782066
intermediate_capacity,simulation_rapid_isolation_success,high,90000596,internet_facing,0.76886512
intermediate_capacity,simulation_rapid_isolation_success,high,90000681,internet_facing,0.76954449
intermediate_capacity,simulation_rapid_isolation_success,high,90000571,internet_facing,0.77018397
intermediate_capacity,simulation_rapid_isolation_success,high,90000541,internet_facing,0.77619466
intermediate_capacity,simulation_rapid_isolation_success,high,90000786,internet_facing,0.77642727
intermediate_capacity,simulation_rapid_isolation_success,high,90000586,internet_facing,0.78923399
intermediate_capacity,simulation_rapid_isolation_success,high,90000476,internet_facing,0.79687228
intermediate_capacity,simulation_rapid_isolation_success,high,90000651,internet_facing,0.80246379
intermediate_capacity,simulation_rapid_isolation_success,high,90000481,internet_facing,0.80565152
intermediate_capacity,simulation_rapid_isolation_success,high,90000736,internet_facing,0.80821476
intermediate_capacity,simulation_rapid_isolation_success,high,90000616,internet_facing,0.80979455
intermediate_capacity,simulation_rapid_isolation_success,high,90000636,internet_facing,0.81727497
intermediate_capacity,simulation_rapid_isolation_success,high,90000766,internet_facing,0.81948655
intermediate_capacity,simulation_rapid_isolation_success,high,90000721,internet_facing,0.8201647
intermediate_capacity,simulation_rapid_isolation_success,high,90000491,internet_facing,0.8256197
intermediate_capacity,simulation_rapid_isolation_success,high,90000531,internet_facing,0.82676754
intermediate_capacity,simulation_rapid_isolation_success,high,90000441,internet_facing,0.82744225
intermediate_capacity,simulation_rapid_isolation_success,high,90000701,internet_facing,0.83087039
intermediate_capacity,simulation_rapid_isolation_success,high,90000431,internet_facing,0.83183146
intermediate_capacity,simulation_rapid_isolation_success,high,90000466,internet_facing,0.83632692
intermediate_capacity,simulation_rapid_isolation_success,high,90000406,internet_facing,0.8425472
intermediate_capacity,simulation_rapid_isolation_success,high,90000618,medical_device,0.69864054
intermediate_capacity,simulation_rapid_isolation_success,high,90000788,medical_device,0.71032231
intermediate_capacity,simulation_rapid_isolation_success,high,90000583,medical_device,0.71447917
intermediate_capacity,simulation_rapid_isolation_success,high,90000543,medical_device,0.72494212
intermediate_capacity,simulation_rapid_isolation_success,high,90000708,medical_device,0.73179244
intermediate_capacity,simulation_rapid_isolation_success,high,90000648,medical_device,0.73375054
intermediate_capacity,simulation_rapid_isolation_success,high,90000408,medical_device,0.73954028
intermediate_capacity,simulation_rapid_isolation_success,high,90000743,medical_device,0.75292748
intermediate_capacity,simulation_rapid_isolation_success,high,90000528,medical_device,0.75348116
intermediate_capacity,simulation_rapid_isolation_success,high,90000773,medical_device,0.75673591
intermediate_capacity,simulation_rapid_isolation_success,high,90000668,medical_device,0.75792803
intermediate_capacity,simulation_rapid_isolation_success,high,90000523,medical_device,0.77312944
intermediate_capacity,simulation_rapid_isolation_success,high,90000573,medical_device,0.77772535
intermediate_capacity,simulation_rapid_isolation_success,high,90000498,medical_device,0.77836802
intermediate_capacity,simulation_rapid_isolation_success,high,90000403,medical_device,0.78196653
intermediate_capacity,simulation_rapid_isolation_success,high,90000698,medical_device,0.79156243
intermediate_capacity,simulation_rapid_isolation_success,high,90000468,medical_device,0.79288239
intermediate_capacity,simulation_rapid_isolation_success,high,90000588,medical_device,0.80139658
intermediate_capacity,simulation_rapid_isolation_success,high,90000623,medical_device,0.80306977
intermediate_capacity,simulation_rapid_isolation_success,high,90000718,medical_device,0.8133076
intermediate_capacity,simulation_rapid_isolation_success,high,90000453,medical_device,0.81432249
intermediate_capacity,simulation_rapid_isolation_success,high,90000448,medical_device,0.81982422
intermediate_capacity,simulation_rapid_isolation_success,high,90000608,medical_device,0.82005348
intermediate_capacity,simulation_rapid_isolation_success,high,90000783,medical_device,0.82862009
intermediate_capacity,simulation_rapid_isolation_success,high,90000418,medical_device,0.83362943
intermediate_capacity,simulation_rapid_isolation_success,high,90000653,medical_device,0.84524192
intermediate_capacity,simulation_rapid_isolation_success,high,90000507,privileged_system,0.70041501
intermediate_capacity,simulation_rapid_isolation_success,high,90000557,privileged_system,0.72149422
intermediate_capacity,simulation_rapid_isolation_success,high,90000672,privileged_system,0.72779325
intermediate_capacity,simulation_rapid_isolation_success,high,90000677,privileged_system,0.73409328
intermediate_capacity,simulation_rapid_isolation_success,high,90000572,privileged_system,0.73888376
intermediate_capacity,simulation_rapid_isolation_success,high,90000482,privileged_system,0.74881051
intermediate_capacity,simulation_rapid_isolation_success,high,90000742,privileged_system,0.74971663
intermediate_capacity,simulation_rapid_isolation_success,high,90000642,privileged_system,0.75424734
intermediate_capacity,simulation_rapid_isolation_success,high,90000502,privileged_system,0.76145001
intermediate_capacity,simulation_rapid_isolation_success,high,90000752,privileged_system,0.76195746
intermediate_capacity,simulation_rapid_isolation_success,high,90000772,privileged_system,0.77535244
intermediate_capacity,simulation_rapid_isolation_success,high,90000437,privileged_system,0.78101775
