profile,portfolio,entry_point,metric,n,mean,median,std,iqr,p90,p95,ci95_lo,ci95_hi
resource_constrained,identity_controls,workstation,catastrophic,75,0.9466666666666667,1.0,0.22621045769630363,0.0,1.0,1.0,0.8933333333333333,0.9866666666666667
resource_constrained,isolated_backups,internet_facing,weighted_service_hours_lost,75,200.81633333333332,216.15,33.16584465344697,29.724999999999994,221.76500000000001,224.295,192.38319166666668,207.4481833333333
resource_constrained,isolated_backups,internet_facing,catastrophic,75,0.9866666666666667,1.0,0.11547005383792518,0.0,1.0,1.0,0.96,1.0
resource_constrained,isolated_backups,medical_device,weighted_service_hours_lost,75,197.4806666666667,214.45,42.22805734641664,14.537499999999994,219.95,221.27,187.02513333333334,205.97795
resource_constrained,isolated_backups,medical_device,catastrophic,75,0.9733333333333334,1.0,0.16219218941214866,0.0,1.0,1.0,0.9333333333333333,1.0
resource_constrained,isolated_backups,privileged_system,weighted_service_hours_lost,75,206.83466666666666,217.575,24.7879108003649,8.875,223.25,224.1275,201.10215833333328,211.91949166666666
resource_constrained,isolated_backups,privileged_system,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,isolated_backups,vendor_connection,weighted_service_hours_lost,75,206.9523333333333,217.97500000000005,25.238635445367173,12.587500000000034,222.02499999999998,223.60999999999999,200.78565000000003,212.33008333333333
resource_constrained,isolated_backups,vendor_connection,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,isolated_backups,workstation,weighted_service_hours_lost,75,201.84733333333332,212.675,37.058713589760885,8.287500000000023,218.97,220.875,192.91215833333337,209.239025
resource_constrained,isolated_backups,workstation,catastrophic,75,0.9733333333333334,1.0,0.16219218941214866,0.0,1.0,1.0,0.9333333333333333,1.0
resource_constrained,least_privilege,internet_facing,weighted_service_hours_lost,75,193.99,225.15000000000003,78.02762634460292,21.212499999999977,239.57500000000002,243.21,176.08099166666665,210.67255
resource_constrained,least_privilege,internet_facing,catastrophic,75,0.8666666666666667,1.0,0.3422237822202266,0.0,1.0,1.0,0.7866666666666666,0.9466666666666667
resource_constrained,least_privilege,medical_device,weighted_service_hours_lost,75,152.058,199.575,84.78928623437714,124.88750000000005,223.91500000000005,232.6025,132.68226666666666,171.2165333333333
resource_constrained,least_privilege,medical_device,catastrophic,75,0.8266666666666667,1.0,0.3810842757517361,0.0,1.0,1.0,0.7466666666666667,0.9066666666666666
resource_constrained,least_privilege,privileged_system,weighted_service_hours_lost,75,198.6946666666667,228.275,69.30055992779789,36.39999999999998,245.34500000000003,247.4,182.04551666666666,212.85183333333333
resource_constrained,least_privilege,privileged_system,catastrophic,75,0.9333333333333333,1.0,0.25112360116696136,0.0,1.0,1.0,0.8666666666666667,0.9866666666666667
resource_constrained,least_privilege,vendor_connection,weighted_service_hours_lost,75,183.53233333333333,223.075,81.45416850669534,45.087500000000006,238.835,242.52500000000003,163.5938166666667,200.35203333333337
resource_constrained,least_privilege,vendor_connection,catastrophic,75,0.8666666666666667,1.0,0.3422237822202266,0.0,1.0,1.0,0.7866666666666666,0.9333333333333333
resource_constrained,least_privilege,workstation,weighted_service_hours_lost,75,187.5993333333333,218.45,75.86056755000591,23.07499999999999,235.29000000000002,236.9225,169.45895000000004,203.9245333333333
resource_constrained,least_privilege,workstation,catastrophic,75,0.88,1.0,0.3271498540837624,0.0,1.0,1.0,0.8,0.9466666666666667
resource_constrained,patch_90,internet_facing,weighted_service_hours_lost,75,238.311,239.3,9.43280578619108,9.699999999999989,249.69000000000003,251.1075,236.1729666666667,240.37105833333334
resource_constrained,patch_90,internet_facing,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,patch_90,medical_device,weighted_service_hours_lost,75,212.29433333333333,225.4,48.78204206393914,23.787500000000023,239.675,242.84000000000003,200.25535,222.14768333333333
resource_constrained,patch_90,medical_device,catastrophic,75,0.96,1.0,0.19727878476642874,0.0,1.0,1.0,0.9066666666666666,1.0
resource_constrained,patch_90,privileged_system,weighted_service_hours_lost,75,233.92299999999997,238.62500000000003,29.91676368400039,14.787500000000023,252.025,253.35,226.46974166666672,239.3258166666666
resource_constrained,patch_90,privileged_system,catastrophic,75,0.9866666666666667,1.0,0.11547005383792518,0.0,1.0,1.0,0.96,1.0
resource_constrained,patch_90,vendor_connection,weighted_service_hours_lost,75,232.23299999999998,240.17500000000004,39.58279450652702,10.375000000000028,248.65000000000003,249.2475,222.02093333333337,239.6002
resource_constrained,patch_90,vendor_connection,catastrophic,75,0.9733333333333334,1.0,0.16219218941214866,0.0,1.0,1.0,0.9333333333333333,1.0
resource_constrained,patch_90,workstation,weighted_service_hours_lost,75,175.21699999999998,223.325,93.37884368875343,40.724999999999966,237.28,238.95,153.42175833333334,196.49426666666668
resource_constrained,patch_90,workstation,catastrophic,75,0.7733333333333333,1.0,0.4214945523463591,0.0,1.0,1.0,0.68,0.8666666666666667
resource_constrained,patch_plus_least_privilege,internet_facing,weighted_service_hours_lost,75,77.085,20.0,85.04972472427924,159.1875,205.16500000000002,214.04000000000005,59.152866666666675,97.14926666666665
resource_constrained,patch_plus_least_privilege,internet_facing,catastrophic,75,0.5066666666666667,1.0,0.5033222956847166,1.0,1.0,1.0,0.4,0.6266666666666667
resource_constrained,patch_plus_least_privilege,medical_device,weighted_service_hours_lost,75,68.27933333333333,33.475,69.77984738376047,125.78750000000001,169.10000000000002,188.9,52.65766666666667,84.614425
resource_constrained,patch_plus_least_privilege,medical_device,catastrophic,75,0.6133333333333333,1.0,0.4902656018530775,1.0,1.0,1.0,0.49333333333333335,0.72
resource_constrained,patch_plus_least_privilege,privileged_system,weighted_service_hours_lost,75,122.55566666666665,130.55,93.45233931005967,196.83750000000006,233.27500000000003,244.36249999999998,101.84903333333334,144.04437500000003
resource_constrained,patch_plus_least_privilege,privileged_system,catastrophic,75,0.76,1.0,0.4299591432506872,0.0,1.0,1.0,0.6533333333333333,0.8533333333333334
resource_constrained,patch_plus_least_privilege,vendor_connection,weighted_service_hours_lost,75,92.24533333333333,64.94999999999999,87.99341121423306,181.53749999999997,208.375,214.95249999999996,72.45448333333333,112.09556666666667
resource_constrained,patch_plus_least_privilege,vendor_connection,catastrophic,75,0.6133333333333333,1.0,0.4902656018530775,1.0,1.0,1.0,0.5066666666666667,0.72
resource_constrained,patch_plus_least_privilege,workstation,weighted_service_hours_lost,75,81.489,75.10000000000001,74.43436799751301,151.6,177.14000000000001,189.865,65.33014166666666,97.92449166666667
resource_constrained,patch_plus_least_privilege,workstation,catastrophic,75,0.6533333333333333,1.0,0.47911329510831724,1.0,1.0,1.0,0.5466666666666666,0.76
resource_constrained,profile_baseline,internet_facing,weighted_service_hours_lost,75,239.765,246.3,29.640678369247713,9.112500000000011,251.6,252.88750000000002,231.50055,244.77889999999996
resource_constrained,profile_baseline,internet_facing,catastrophic,75,0.9866666666666667,1.0,0.11547005383792516,0.0,1.0,1.0,0.96,1.0
resource_constrained,profile_baseline,medical_device,weighted_service_hours_lost,75,236.515,243.87500000000003,38.681022522399516,6.774999999999977,248.67499999999998,249.245,227.1077083333333,243.46145833333335
resource_constrained,profile_baseline,medical_device,catastrophic,75,0.9733333333333334,1.0,0.16219218941214866,0.0,1.0,1.0,0.9333333333333333,1.0
resource_constrained,profile_baseline,privileged_system,weighted_service_hours_lost,75,243.036,246.85,13.64337852962758,5.850000000000023,252.445,253.09750000000003,239.69111666666666,245.89385000000001
resource_constrained,profile_baseline,privileged_system,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,profile_baseline,vendor_connection,weighted_service_hours_lost,75,243.79833333333335,247.62500000000003,11.66292588033081,3.800000000000068,250.845,252.23250000000002,240.98310833333335,246.15410833333343
resource_constrained,profile_baseline,vendor_connection,catastrophic,75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
resource_constrained,profile_baseline,workstation,weighted_service_hours_lost,75,226.54533333333336,241.00000000000003,54.47100311753613,8.550000000000011,247.215,248.68750000000003,212.608025,237.20992500000003
resource_constrained,profile_baseline,workstation,catastrophic,75,0.9466666666666667,1.0,0.2262104576963036,0.0,1.0,1.0,0.8933333333333333,0.9866666666666667
resource_constrained,seg_detect_backup,internet_facing,weighted_service_hours_lost,75,120.75766666666665,141.375,68.78116037984672,86.76249999999997,200.275,205.4125,104.47785,135.75874166666668
resource_constrained,seg_detect_backup,internet_facing,catastrophic,75,0.8133333333333334,1.0,0.39226760492535434,0.0,1.0,1.0,0.72,0.8933333333333333
resource_constrained,seg_detect_backup,medical_device,weighted_service_hours_lost,75,113.31666666666666,131.77499999999998,68.38842478186015,94.45,187.595,193.475,97.36640833333334,127.45993333333335
resource_constrained,seg_detect_backup,medical_device,catastrophic,75,0.8,1.0,0.4026936331284146,0.0,1.0,1.0,0.7066666666666667,0.88
resource_constrained,seg_detect_backup,privileged_system,weighted_service_hours_lost,75,124.68033333333335,141.075,66.44857202791907,87.375,199.48500000000004,211.6375,109.28510833333335,139.43376666666663
resource_constrained,seg_detect_backup,privileged_system,catastrophic,75,0.84,1.0,0.36907481113754737,0.0,1.0,1.0,0.76,0.92
resource_constrained,seg_detect_backup,vendor_connection,weighted_service_hours_lost,75,132.47766666666666,145.475,67.50309121717223,93.05000000000001,208.94000000000003,211.8475,116.65092500000002,147.34540833333335
resource_constrained,seg_detect_backup,vendor_connection,catastrophic,75,0.8666666666666667,1.0,0.3422237822202266,0.0,1.0,1.0,0.7866666666666666,0.9333333333333333
resource_constrained,seg_detect_backup,workstation,weighted_service_hours_lost,75,118.55866666666667,137.175,69.830377074647,101.34999999999997,197.515,204.14999999999998,101.22768333333335,133.81769166666663
resource_constrained,seg_detect_backup,workstation,catastrophic,75,0.84,1.0,0.36907481113754737,0.0,1.0,1.0,0.7466666666666667,0.92
resource_constrained,seg_plus_detection,internet_facing,weighted_service_hours_lost,75,163.55466666666663,201.825,84.04128245679014,87.0875,235.57,239.84750000000003,144.0182083333333,181.82540000000003
resource_constrained,seg_plus_detection,internet_facing,catastrophic,75,0.8533333333333334,1.0,0.3561556497471953,0.0,1.0,1.0,0.7733333333333333,0.9333333333333333
resource_constrained,seg_plus_detection,medical_device,weighted_service_hours_lost,75,142.69366666666667,178.725,87.22099301887246,159.55,226.16000000000003,230.725,122.71806666666666,161.62201666666667
resource_constrained,seg_plus_detection,medical_device,catastrophic,75,0.76,1.0,0.4299591432506872,0.0,1.0,1.0,0.6666666666666666,0.8533333333333334
resource_constrained,seg_plus_detection,privileged_system,weighted_service_hours_lost,75,168.18266666666665,196.575,77.54514639407988,81.31250000000003,238.25,240.92000000000002,149.8313,184.39425833333334
resource_constrained,seg_plus_detection,privileged_system,catastrophic,75,0.8933333333333333,1.0,0.3107677212591047,0.0,1.0,1.0,0.8133333333333334,0.96
resource_constrained,seg_plus_detection,vendor_connection,weighted_service_hours_lost,75,167.089,191.525,78.97263619487175,68.1875,236.42000000000002,238.275,149.72139166666668,183.9571083333333
resource_constrained,seg_plus_detection,vendor_connection,catastrophic,75,0.8666666666666667,1.0,0.34222378222022665,0.0,1.0,1.0,0.7866666666666666,0.9333333333333333
resource_constrained,seg_plus_detection,workstation,weighted_service_hours_lost,75,157.16033333333334,190.6,82.58919166137467,88.5875,228.47000000000003,233.45999999999998,137.92109166666668,175.40855833333336
resource_constrained,seg_plus_detection,workstation,catastrophic,75,0.8133333333333334,1.0,0.39226760492535434,0.0,1.0,1.0,0.72,0.8933333333333333
resource_constrained,seg_plus_patch,internet_facing,weighted_service_hours_lost,75,145.43133333333333,202.1,97.3590278589029,210.92499999999998,229.56,237.94,123.9358166666667,166.80666666666667
resource_constrained,seg_plus_patch,internet_facing,catastrophic,75,0.7333333333333333,1.0,0.44519456218399417,1.0,1.0,1.0,0.64,0.8266666666666667
resource_constrained,seg_plus_patch,medical_device,weighted_service_hours_lost,75,131.108,170.525,79.72181268789141,152.1125,208.70000000000005,213.5475,113.16832500000001,148.94146666666666
resource_constrained,seg_plus_patch,medical_device,catastrophic,75,0.7866666666666666,1.0,0.41241979837307774,0.0,1.0,1.0,0.6933333333333334,0.88
resource_constrained,seg_plus_patch,privileged_system,weighted_service_hours_lost,75,189.49900000000002,222.825,80.72109739631185,48.10000000000002,248.8,252.04500000000002,170.46581666666665,206.42351666666661
resource_constrained,seg_plus_patch,privileged_system,catastrophic,75,0.8533333333333334,1.0,0.3561556497471953,0.0,1.0,1.0,0.7733333333333333,0.92
resource_constrained,seg_plus_patch,vendor_connection,weighted_service_hours_lost,75,177.50066666666666,212.95,83.01327942179108,42.10000000000002,239.63500000000002,242.75,156.89119166666669,195.20778333333334
resource_constrained,seg_plus_patch,vendor_connection,catastrophic,75,0.8666666666666667,1.0,0.3422237822202266,0.0,1.0,1.0,0.7733333333333333,0.9336666666666649
resource_constrained,seg_plus_patch,workstation,weighted_service_hours_lost,75,130.465,175.9,91.63106364287346,195.64999999999998,222.87,229.665,110.18336666666667,151.73178333333334
resource_constrained,seg_plus_patch,workstation,catastrophic,75,0.6933333333333334,1.0,0.46421492381815505,1.0,1.0,1.0,0.5866666666666667,0.8
